stockcode,total_quantity_sold,average_demand,demand_variance,total_product_revenue,unique_customers,daily_avg_demand,daily_demand_std,safety_stock,lead_time_demand,reorder_point,reorder_quantity
22027,10808,16.967032967032967,471.79922593130175,4395.65,335,29.610958904109587,21.72093980313241,95.0,208.0,303.0,889.0
22028,6083,16.620218579234972,223.6005763904485,2474.29,203,16.665753424657535,14.953279787071748,66.0,117.0,183.0,500.0
22029,17003,19.67939814814815,824.0025414681774,6773.84,429,46.583561643835615,28.70544445690011,126.0,327.0,453.0,1398.0
22030,12340,20.26272577996716,2423.082177426324,4948.05,353,33.80821917808219,49.2248126195146,215.0,237.0,452.0,1015.0
22031,963,12.0375,9.201107594936708,409.17,65,2.638356164383562,3.033332753744091,14.0,19.0,33.0,80.0
22032,903,12.202702702702704,8.903554239170678,378.42,64,2.473972602739726,2.9838824104127624,14.0,18.0,32.0,75.0
22033,1552,14.504672897196262,60.70516663727734,644.64,80,4.252054794520548,7.791352041672699,35.0,30.0,65.0,128.0
22034,1533,18.46987951807229,275.1545694975023,635.22,71,4.2,16.587783742788012,73.0,30.0,103.0,126.0
22035,3930,16.10655737704918,163.2643189637724,1608.22,152,10.767123287671232,12.777492671247064,56.0,76.0,132.0,324.0
22036,1618,14.709090909090907,94.35496246872393,668.76,77,4.432876712328767,9.713648257412038,43.0,32.0,75.0,133.0
22037,6751,14.212631578947368,97.77114812347324,2806.0,270,18.495890410958904,9.887929415376773,44.0,130.0,174.0,555.0
22038,1150,25.55555555555556,13.888888888888886,481.0,43,3.1506849315068495,3.726779962499649,17.0,23.0,40.0,95.0
22039,850,28.33333333333333,204.02298850574715,353.0,27,2.328767123287671,14.283661593084148,63.0,17.0,80.0,70.0
22040,2815,29.9468085106383,1515.3197208876686,1144.3,82,7.712328767123288,38.9271077899151,170.0,54.0,224.0,232.0
22041,6845,21.191950464396285,877.590369786358,15088.77,101,18.753424657534246,29.624151798597676,130.0,132.0,262.0,563.0
22042,1625,16.75257731958763,111.18814432989684,577.62,89,4.4520547945205475,10.544578907187184,47.0,32.0,79.0,134.0
22043,2112,22.70967741935484,273.79523141654977,583.08,86,5.786301369863014,16.546758939941977,73.0,41.0,114.0,174.0
22044,1909,22.458823529411763,317.6084033613445,536.82,80,5.23013698630137,17.82157129327671,78.0,37.0,115.0,157.0
22045,14417,30.73987206823028,1112.82535126565,5929.14,290,39.4986301369863,33.35903702545458,146.0,277.0,423.0,1185.0
22046,6350,30.67632850241546,638.1325922799116,2603.0,147,17.397260273972602,25.261286433590662,111.0,122.0,233.0,522.0
22047,8225,31.634615384615383,1343.360187110187,3340.5,211,22.534246575342465,36.651878357189105,161.0,158.0,319.0,677.0
22048,2815,27.598039215686278,334.5199961172588,1166.3,93,7.712328767123288,18.28988781040657,80.0,54.0,134.0,232.0
22049,3450,30.530973451327437,376.5012642225029,994.75,95,9.452054794520548,19.403640488900606,85.0,67.0,152.0,284.0
22050,3300,28.695652173913043,539.9504195270783,1354.0,100,9.04109589041096,23.236833250834295,102.0,64.0,166.0,272.0
22051,3175,27.370689655172413,282.3744377811094,1317.5,95,8.698630136986301,16.804000648092984,74.0,61.0,135.0,261.0
22052,3446,27.79032258064516,307.32153160241285,1427.32,105,9.441095890410958,17.53058845567977,77.0,67.0,144.0,284.0
22053,4518,68.45454545454545,230248.4055944056,3948.92,61,12.378082191780821,479.84206317746424,2095.0,87.0,2182.0,372.0
22054,321,5.836363636363636,23.73198653198654,520.05,45,0.8794520547945206,4.871548679012306,22.0,7.0,29.0,27.0
22055,4491,9.0,198.60642570281135,6731.23,252,12.304109589041095,14.092779204358925,62.0,87.0,149.0,370.0
22056,596,23.84,3216.056666666666,619.84,23,1.632876712328767,56.710287132641696,248.0,12.0,260.0,49.0
22057,2903,16.78034682080925,1390.0561231348302,3484.35,113,7.953424657534247,37.283456426876924,163.0,56.0,219.0,239.0
22058,503,5.08080808080808,27.29952587095445,749.47,71,1.378082191780822,5.224894819128367,23.0,10.0,33.0,42.0
22059,4803,12.5078125,895.8537247062666,6194.63,183,13.158904109589042,29.930815637170106,131.0,93.0,224.0,395.0
22060,714,4.890410958904109,108.73273500236182,5285.22,112,1.9561643835616438,10.427498981172898,46.0,14.0,60.0,59.0
22061,2086,4.698198198198198,121.64685904866504,17354.85,219,5.715068493150685,11.029363492453454,49.0,41.0,90.0,172.0
22062,711,7.181818181818182,139.80333951762518,1048.49,68,1.9479452054794522,11.823846223527486,52.0,14.0,66.0,59.0
22063,2161,8.093632958801498,290.07014727830835,5532.55,142,5.920547945205479,17.03144583640239,75.0,42.0,117.0,178.0
22064,6214,12.630081300813009,519.8751014190387,9302.1,213,17.024657534246575,22.800769754967458,100.0,120.0,220.0,511.0
22065,8257,23.795389048991357,5679.879978677683,5453.99,249,22.621917808219177,75.36497846266316,330.0,159.0,489.0,679.0
22066,3406,13.1,406.27567567567553,2654.64,185,9.331506849315069,20.156281295806416,88.0,66.0,154.0,280.0
22067,1765,9.697802197802195,328.1125918280615,2717.13,108,4.835616438356165,18.11387843141445,80.0,34.0,114.0,146.0
22068,937,5.176795580110498,64.8352363413137,1328.43,111,2.5671232876712327,8.05203305639723,36.0,18.0,54.0,78.0
22069,639,7.021978021978022,61.75506715506718,917.73,66,1.7506849315068493,7.8584392314929294,35.0,13.0,48.0,53.0
22070,1743,6.247311827956989,259.6112787189604,5267.26,217,4.7753424657534245,16.112457252665106,71.0,34.0,105.0,144.0
22071,1504,6.266666666666667,333.8783821478381,4220.7,200,4.120547945205479,18.272339263155065,80.0,29.0,109.0,124.0
22072,2175,5.228365384615385,106.04169949026884,7514.55,200,5.958904109589041,10.29765504812959,45.0,42.0,87.0,179.0
22073,1929,5.171581769436997,31.1156418461184,7005.51,227,5.284931506849315,5.578139640249104,25.0,37.0,62.0,159.0
22074,1741,11.16025641025641,295.8515715467328,1707.59,127,4.76986301369863,17.2003363788832,76.0,34.0,110.0,144.0
22075,2801,10.731800766283524,458.6047155909226,4031.27,201,7.673972602739726,21.415058150537966,94.0,54.0,148.0,231.0
22076,2100,8.641975308641975,131.80930517294155,3030.42,197,5.7534246575342465,11.480823366507368,51.0,41.0,92.0,173.0
22077,16026,11.529496402877696,300.90157714001595,27031.04,685,43.90684931506849,17.34651484131657,76.0,308.0,384.0,1318.0
22078,3801,9.696428571428571,502.9638746803075,7739.6,246,10.413698630136986,22.42685610334867,98.0,73.0,171.0,313.0
22079,4736,8.642335766423358,202.8297948998519,7670.64,397,12.975342465753425,14.241832568172253,63.0,91.0,154.0,390.0
22080,3745,8.45372460496614,160.9316772724022,6081.25,336,10.26027397260274,12.685884962130242,56.0,72.0,128.0,308.0
22081,1455,6.799065420560748,23.372581282085044,2411.87,170,3.9863013698630136,4.834519757130489,22.0,28.0,50.0,120.0
22082,6878,8.20763723150358,165.208926071348,11166.78,512,18.843835616438355,12.853362442230749,57.0,132.0,189.0,566.0
22083,12865,11.890018484288357,820.7584756703326,35216.41,589,35.24657534246575,28.64888262516241,126.0,247.0,373.0,1058.0
22084,8437,11.833099579242637,588.7291275982165,23049.95,464,23.115068493150684,24.26374100583454,106.0,162.0,268.0,694.0
22085,2482,12.860103626943005,1989.256368739204,6651.900000000001,141,6.8,44.60108035394663,195.0,48.0,243.0,204.0
22086,28380,16.33851468048359,2344.636493875501,76598.18000000001,896,77.75342465753425,48.42144663137917,212.0,545.0,757.0,2333.0
22087,7752,11.43362831858407,251.844185043333,21336.35,314,21.23835616438356,15.869599397695362,70.0,149.0,219.0,638.0
22088,4038,8.32577319587629,163.05480957655283,11086.9,266,11.063013698630137,12.769291663070149,56.0,78.0,134.0,332.0
22089,3196,7.432558139534883,211.7658372635116,8842.150000000001,290,8.756164383561643,14.55217637549489,64.0,62.0,126.0,263.0
22090,15227,11.91471048513302,601.1054842935623,41656.490000000005,631,41.71780821917808,24.5174526469118,108.0,293.0,401.0,1252.0
22091,3039,12.557851239669422,776.0485065669899,2152.81,184,8.326027397260274,27.857647182900962,122.0,59.0,181.0,250.0
22092,903,6.789473684210527,119.8795853269537,548.05,105,2.473972602739726,10.948953617901289,48.0,18.0,66.0,75.0
22093,2315,9.26,639.6228915662654,1353.21,179,6.342465753424658,25.290766923252157,111.0,45.0,156.0,191.0
22094,3396,14.451063829787234,1799.0777232224025,2255.19,181,9.304109589041095,42.41553634250547,186.0,66.0,252.0,280.0
22095,2820,14.387755102040815,1310.536054421768,2741.16,125,7.726027397260274,36.20132669422169,159.0,55.0,214.0,232.0
22096,1646,9.797619047619047,1440.98873681209,886.28,129,4.50958904109589,37.9603574378863,166.0,32.0,198.0,136.0
22097,2021,9.228310502283104,907.1127728205772,1180.79,158,5.536986301369863,30.118312914580347,132.0,39.0,171.0,167.0
22098,2762,11.508333333333333,868.5605997210602,1702.83,161,7.567123287671233,29.471352186845113,129.0,53.0,182.0,228.0
22099,2019,9.053811659192824,675.1952894598636,1329.17,168,5.531506849315068,25.984520189140756,114.0,39.0,153.0,166.0
22100,943,11.5,526.0802469135804,574.17,71,2.5835616438356164,22.93643928149224,101.0,19.0,120.0,78.0
22101,1088,21.76,3990.5534693877535,1014.72,44,2.9808219178082194,63.170827676925,276.0,21.0,297.0,90.0
22102,1738,42.39024390243903,24187.993902439022,1024.5,35,4.761643835616439,155.52489801455914,679.0,34.0,713.0,143.0
22103,1598,31.96,8479.916734693878,1368.54,43,4.3780821917808215,92.08646336293884,403.0,31.0,434.0,132.0
22104,1026,25.02439024390244,5769.124390243903,694.26,31,2.8109589041095893,75.95475225582598,332.0,20.0,352.0,85.0
22105,613,22.703703703703702,3956.60113960114,937.25,23,1.6794520547945206,62.90151937434532,275.0,12.0,287.0,51.0
22106,427,11.86111111111111,750.465873015873,1171.85,29,1.16986301369863,27.394632193476752,120.0,9.0,129.0,36.0
22107,841,4.449735449735449,29.238151525385565,2957.3,118,2.304109589041096,5.407231410378658,24.0,17.0,41.0,70.0
22108,197,4.020408163265306,15.520408163265303,537.89,34,0.5397260273972603,3.9395949237536216,18.0,4.0,22.0,17.0
22109,2872,7.270886075949367,159.01019083724216,10321.92,205,7.868493150684931,12.609924299425519,56.0,56.0,112.0,237.0
22110,1866,5.586826347305389,172.6576037114958,4233.11,217,5.112328767123287,13.13992403750858,58.0,36.0,94.0,154.0
22111,9092,6.172437202987101,259.75013651524563,42463.2,717,24.90958904109589,16.116765696480346,71.0,175.0,246.0,748.0
22112,9904,6.774281805745554,117.37132990821068,45601.34,631,27.134246575342466,10.833804959856472,48.0,190.0,238.0,815.0
22113,5623,5.969214437367303,115.21159109318144,20977.78,488,15.405479452054795,10.733666246589813,47.0,108.0,155.0,463.0
22114,8848,6.759358288770054,149.32354576526222,34479.62,626,24.24109589041096,12.21980137994322,54.0,170.0,224.0,728.0
22115,2709,7.674220963172805,377.7373165078547,4639.530000000001,244,7.421917808219178,19.435465430697942,85.0,52.0,137.0,223.0
22116,735,5.78740157480315,108.02587176602916,924.69,96,2.0136986301369864,10.393549526799262,46.0,15.0,61.0,61.0
22117,1724,8.795918367346939,1880.788906331764,5051.6,142,4.723287671232876,43.368063207062455,190.0,34.0,224.0,142.0
22118,765,3.0846774193548385,134.91992621130998,3466.03,195,2.095890410958904,11.615503700283943,51.0,15.0,66.0,63.0
22119,882,2.6172106824925816,8.15958386321888,5409.46,244,2.4164383561643836,2.856498531982623,13.0,17.0,30.0,73.0
22120,967,3.060126582278481,8.545579666465734,9289.2,196,2.649315068493151,2.923282344636887,13.0,19.0,32.0,80.0
22121,1411,3.599489795918368,94.97728874158364,8343.19,303,3.8657534246575342,9.745629212194748,43.0,28.0,71.0,116.0
22122,1053,6.540372670807454,205.3749223602485,3042.3500000000004,113,2.884931506849315,14.330907939144975,63.0,21.0,84.0,87.0
22123,557,6.054347826086956,38.05195891065454,1233.95,77,1.526027397260274,6.1686269874790245,27.0,11.0,38.0,46.0
22124,179,4.589743589743589,28.458839406207822,422.97,29,0.4904109589041096,5.334682690302004,24.0,4.0,28.0,15.0
22125,608,3.7300613496932513,20.827917897447552,3514.6000000000004,117,1.6657534246575343,4.563761376041429,20.0,12.0,32.0,50.0
22127,3445,22.966666666666665,3279.6834451901573,3998.45,128,9.438356164383562,57.26852054305365,251.0,67.0,318.0,284.0
22128,3867,20.56914893617021,1163.6689896461482,4588.65,143,10.594520547945205,34.11259283089088,149.0,75.0,224.0,318.0
22129,2806,26.22429906542056,1789.439781343678,2231.84,97,7.6876712328767125,42.30177042800547,185.0,54.0,239.0,231.0
22130,6896,18.84153005464481,483.1802979264916,5704.04,298,18.893150684931506,21.981362512967472,96.0,133.0,229.0,567.0
22131,4965,9.65953307392996,786.6538368185934,8846.17,276,13.602739726027398,28.047349907229975,123.0,96.0,219.0,409.0
22132,3044,12.736401673640168,342.0604760732743,2521.88,154,8.33972602739726,18.494877022388504,81.0,59.0,140.0,251.0
22133,2198,12.77906976744186,373.7871617027062,1819.94,109,6.021917808219178,19.33357601952381,85.0,43.0,128.0,181.0
22134,1981,15.598425196850394,1870.3533308336453,782.22,80,5.427397260273972,43.24758179174467,189.0,38.0,227.0,163.0
22135,1177,11.427184466019416,814.521606700933,479.1,58,3.2246575342465755,28.539824924146487,125.0,23.0,148.0,97.0
22136,1882,9.60204081632653,276.93825222396634,2990.1,117,5.156164383561644,16.64146184155606,73.0,37.0,110.0,155.0
22137,583,18.806451612903224,5903.227956989246,1407.85,24,1.5972602739726027,76.83246681572345,336.0,12.0,348.0,48.0
22138,9035,5.154021677124929,206.33813592875327,43070.91,1137,24.753424657534246,14.364474787779512,63.0,174.0,237.0,743.0
22139,10052,5.4393939393939394,97.49280569637936,47531.45,941,27.53972602739726,9.873844524620557,44.0,193.0,237.0,827.0
22141,3060,6.891891891891892,125.77609663839908,6249.280000000001,313,8.383561643835616,11.214994277234343,49.0,59.0,108.0,252.0
22142,4090,9.27437641723356,245.28136466707917,5741.94,336,11.205479452054794,15.661461128102932,69.0,79.0,148.0,337.0
22143,420,7.777777777777778,409.8364779874212,834.0,51,1.1506849315068493,20.24441844033612,89.0,9.0,98.0,35.0
22144,4289,7.855311355311355,157.2065497193937,8790.7,392,11.75068493150685,12.538203608148725,55.0,83.0,138.0,353.0
22145,1260,7.283236994219653,108.23907783304216,2566.0,153,3.452054794520548,10.403801124254642,46.0,25.0,71.0,104.0
22146,1343,13.297029702970296,670.5108910891088,2342.85,93,3.6794520547945204,25.894225052878273,114.0,26.0,140.0,111.0
22147,12605,11.835680751173708,1786.6825602739248,17238.05,582,34.534246575342465,42.269167962877205,185.0,242.0,427.0,1037.0
22148,2994,12.024096385542167,434.6123202487372,5430.3,209,8.202739726027398,20.84735763229329,92.0,58.0,150.0,247.0
22149,12174,10.036273701566364,1034.6934026048934,24248.29,684,33.35342465753425,32.166650472265424,141.0,234.0,375.0,1001.0
22150,7633,9.00117924528302,656.0838238733812,13756.75,505,20.912328767123288,25.61413328366551,112.0,147.0,259.0,628.0
22151,27085,40.72932330827068,6567.544093667911,10910.31,361,74.20547945205479,81.04038557205853,354.0,520.0,874.0,2227.0
22152,6129,27.0,2849.168141592921,2493.11,154,16.791780821917808,53.37759962374592,234.0,118.0,352.0,504.0
22153,5389,26.81094527363184,978.4440796019906,2243.2200000000003,136,14.764383561643836,31.280090786345085,137.0,104.0,241.0,443.0
22154,6808,28.485355648535563,1654.9987342217212,2816.16,163,18.65205479452055,40.68167565651299,178.0,131.0,309.0,560.0
22155,5487,23.25,814.9287234042553,2304.54,165,15.032876712328767,28.54695646481872,125.0,106.0,231.0,451.0
22156,5717,13.388758782201403,269.219403854823,4816.42,259,15.663013698630136,16.40790674811455,72.0,110.0,182.0,470.0
22157,1671,14.405172413793103,165.02571214392802,1420.35,88,4.578082191780822,12.846233383522502,57.0,33.0,90.0,138.0
22158,7982,12.167682926829269,881.8497021038916,22471.86,374,21.86849315068493,29.69595430532401,130.0,154.0,284.0,657.0
22161,5388,22.638655462184875,1332.712761053788,1590.98,156,14.761643835616438,36.506338642128824,160.0,104.0,264.0,443.0
22162,925,6.702898550724638,169.90378715751612,2671.15,92,2.5342465753424657,13.03471469413566,57.0,18.0,75.0,77.0
22163,961,8.81651376146789,89.92898402990146,1569.19,86,2.632876712328767,9.483089371607834,42.0,19.0,61.0,79.0
22164,303,7.214285714285714,69.29442508710801,812.2500000000001,40,0.8301369863013699,8.324327305380779,37.0,6.0,43.0,25.0
22165,783,6.1171875,317.9310408464567,5020.41,82,2.1452054794520548,17.83062087663962,78.0,16.0,94.0,65.0
22166,303,7.390243902439025,423.5439024390245,1622.61,31,0.8301369863013699,20.580182274193408,90.0,6.0,96.0,25.0
22167,526,3.1497005988023954,63.05576798210807,3830.9,92,1.441095890410959,7.940766208755178,35.0,11.0,46.0,44.0
22168,645,2.1217105263157894,18.892728417578603,5349.3,250,1.7671232876712328,4.346576631968957,19.0,13.0,32.0,54.0
22169,2094,3.673684210526316,29.376634908889088,16676.94,276,5.736986301369863,5.420021670518402,24.0,41.0,65.0,173.0
22170,2309,4.527450980392157,50.14364574906585,14658.65,279,6.326027397260274,7.081217815394881,31.0,45.0,76.0,190.0
22171,2999,5.512867647058823,336.5081214115481,21458.42,269,8.216438356164383,18.344157691525336,81.0,58.0,139.0,247.0
22172,339,2.159235668789809,4.314225053078557,2839.0,124,0.9287671232876712,2.0770712681751093,10.0,7.0,17.0,28.0
22173,4538,6.302777777777778,136.07509658476295,12846.14,383,12.432876712328767,11.665123084852683,51.0,88.0,139.0,373.0
22174,3928,12.670967741935485,1192.312099384069,6011.24,178,10.761643835616438,34.5298725654189,151.0,76.0,227.0,323.0
22175,1750,5.87248322147651,159.88267462092975,4867.4800000000005,161,4.794520547945205,12.644472097360559,56.0,34.0,90.0,144.0
22176,1123,5.127853881278539,75.00192702442293,3212.8500000000004,125,3.0767123287671234,8.660365293936678,38.0,22.0,60.0,93.0
22177,300,2.9411764705882355,114.25393127548044,2579.64,90,0.821917808219178,10.688963058944513,47.0,6.0,53.0,25.0
22178,37285,25.41581458759373,3470.421796112939,45746.75,593,102.15068493150685,58.910285995850835,258.0,716.0,974.0,3065.0
22179,1788,4.425742574257426,48.86543989386528,11501.14,201,4.898630136986301,6.990381956221368,31.0,35.0,66.0,147.0
22180,914,2.553072625698324,5.631629187988044,8868.1,226,2.504109589041096,2.37310538914479,11.0,18.0,29.0,76.0
22181,1485,14.00943396226415,537.4380053908357,1212.33,85,4.068493150684931,23.182709190058777,102.0,29.0,131.0,123.0
22182,359,5.523076923076923,43.87836538461538,1229.05,58,0.9835616438356164,6.624074681388743,29.0,7.0,36.0,30.0
22183,282,4.476190476190476,29.80184331797236,1438.05,58,0.7726027397260274,5.459106457834685,24.0,6.0,30.0,24.0
22184,268,3.774647887323944,22.06277665995976,1609.2,60,0.7342465753424657,4.697103007169393,21.0,6.0,27.0,23.0
22185,3738,9.862796833773087,115.01287152210632,5723.6,298,10.241095890410959,10.724405415784426,47.0,72.0,119.0,308.0
22186,1904,6.680701754385965,71.30966147763776,4840.84,234,5.2164383561643834,8.444504809498172,37.0,37.0,74.0,157.0
22187,1982,6.787671232876712,69.81730452384316,5838.02,230,5.4301369863013695,8.355674989122253,37.0,39.0,76.0,163.0
22188,10255,21.014344262295083,8162.9874734910945,27324.45,292,28.095890410958905,90.34925275557676,395.0,197.0,592.0,843.0
22189,15946,14.061728395061728,4144.642258616375,47414.2,536,43.68767123287671,64.37889606553047,282.0,306.0,588.0,1311.0
