customer_id,recency,frequency,monetary,average_order_value,first_purchase_date,customer_tenure_days,purchase_frequency_per_day,churn,churn_probability
14083,4,11,1082.19,98.3809090909091,2009-12-18 11:34:00,722,0.0152354570637119,0,0.37221658
14084,512,1,150.5,150.5,2010-07-15 14:36:00,512,0.001953125,1,0.9993259
14085,2,33,9720.67,294.5657575757576,2009-12-08 13:41:00,731,0.0451436388508891,0,0.051769044
14086,463,1,39.95,39.95,2010-09-03 10:52:00,463,0.0021598272138228,1,0.99907196
14087,3,3,829.47,276.49,2009-12-04 15:27:00,735,0.0040816326530612,0,0.81809586
14088,10,16,64036.8,4002.3,2010-10-14 19:46:00,421,0.0380047505938242,0,0.053077254
14089,57,1,158.75,158.75,2011-10-14 10:38:00,57,0.0175438596491228,0,0.0039766664
14090,325,1,76.32000000000001,76.32000000000001,2011-01-19 10:51:00,325,0.003076923076923,1,0.9985843
14091,654,2,9530.08,4765.04,2010-01-10 13:41:00,698,0.0028653295128939,1,0.96635526
14092,8,24,7229.45,301.2270833333333,2009-12-16 16:24:00,723,0.0331950207468879,0,0.03507452
14093,12,1,433.86,433.86,2011-11-27 16:27:00,12,0.0833333333333333,0,0.0011329914
14094,440,1,311.77,311.77,2010-09-26 11:58:00,440,0.0022727272727272,1,0.9990688
14095,723,1,2.95,2.95,2009-12-17 12:49:00,723,0.0013831258644536,1,0.99872285
14096,4,17,65164.79,3833.222941176471,2011-08-30 10:49:00,102,0.1666666666666666,0,0.003338739
14097,481,2,422.86,211.43,2010-03-04 10:46:00,646,0.0030959752321981,1,0.89843494
14098,37,1,147.35,147.35,2011-11-03 10:13:00,37,0.027027027027027,0,0.0037082655
14099,16,20,5750.91,287.5455,2009-12-10 11:55:00,730,0.0273972602739726,0,0.09329816
14100,138,1,191.95,191.95,2011-07-25 11:01:00,138,0.0072463768115942,1,0.99725574
14101,74,13,9961.93,766.3023076923077,2010-03-28 13:36:00,621,0.0209339774557165,0,0.11794063
14102,5,5,1105.88,221.176,2011-10-26 12:46:00,45,0.1111111111111111,0,0.00071384566
14104,155,5,743.53,148.706,2010-05-28 16:11:00,560,0.0089285714285714,1,0.62717324
14105,239,5,5988.83,1197.766,2009-12-18 16:57:00,721,0.0069348127600554,1,0.55566853
14106,737,1,214.8,214.8,2009-12-02 14:09:00,737,0.0013568521031207,1,0.9980506
14107,52,11,4877.3,443.39090909090913,2009-12-09 14:20:00,730,0.0150684931506849,0,0.19741407
14108,31,4,1044.96,261.24,2009-12-01 18:07:00,738,0.005420054200542,0,0.6189617
14109,73,1,144.2,144.2,2011-09-28 10:18:00,73,0.0136986301369863,0,0.0049654343
14110,4,33,12987.95,393.57424242424247,2009-12-01 09:50:00,739,0.0446549391069012,0,0.05029001
14111,14,4,692.85,173.2125,2011-04-12 11:36:00,242,0.0165289256198347,0,0.2359479
14112,23,13,5834.59,448.8146153846154,2010-02-23 14:16:00,654,0.0198776758409785,0,0.13827914
14113,4,16,7092.610000000001,443.288125,2009-12-08 07:42:00,732,0.0218579234972677,0,0.13557872
14114,274,7,1364.09,194.87,2010-04-12 11:07:00,607,0.0115321252059308,1,0.4152754
14115,502,2,622.67,311.335,2010-02-11 11:44:00,667,0.0029985007496251,1,0.9666677
14116,20,5,1382.74,276.548,2011-08-10 12:44:00,122,0.040983606557377,0,0.02118814
14117,144,1,90.0,90.0,2011-07-19 09:49:00,144,0.0069444444444444,1,0.99704415
14118,429,1,458.45,458.45,2010-10-07 11:59:00,429,0.0023310023310023,1,0.99914527
14119,376,2,183.37,91.685,2009-12-21 14:52:00,718,0.0027855153203342,1,0.975355
14121,4,4,2780.15,695.0375,2011-10-11 10:39:00,60,0.0666666666666666,0,0.0008526495
14122,406,3,362.42,120.80666666666669,2009-12-02 14:22:00,737,0.0040705563093622,1,0.7882332
14123,733,1,436.18,436.18,2009-12-06 15:35:00,733,0.0013642564802182,1,0.9984635
14124,84,1,419.58,419.58,2011-09-16 13:32:00,84,0.0119047619047619,0,0.0046898797
14125,11,3,2720.63,906.8766666666668,2011-09-22 15:40:00,78,0.0384615384615384,0,0.0013957774
14126,8,4,1172.46,293.115,2010-09-21 14:51:00,444,0.009009009009009,0,0.44703966
14127,123,6,1900.08,316.68,2010-10-10 11:53:00,426,0.0140845070422535,1,0.18260069
14128,61,3,924.21,308.07,2010-06-06 14:05:00,551,0.0054446460980036,0,0.71066314
14129,2,9,2591.34,287.9266666666667,2010-05-09 14:54:00,579,0.0155440414507772,0,0.18409564
14130,319,4,1858.77,464.6925,2009-12-11 16:33:00,728,0.0054945054945054,1,0.71390563
14131,649,1,168.22,168.22,2010-03-01 11:59:00,649,0.0015408320493066,1,0.9986885
14132,2,11,3586.03,326.00272727272727,2011-06-09 12:04:00,184,0.0597826086956521,0,0.07567925
14133,130,4,911.14,227.785,2009-12-06 12:10:00,734,0.0054495912806539,1,0.6876748
14134,383,15,11123.35,741.5566666666667,2009-12-10 09:25:00,730,0.0205479452054794,1,0.15813142
14135,2,24,8839.67,368.31958333333336,2009-12-02 08:58:00,738,0.032520325203252,0,0.048183132
14136,401,5,1570.81,314.162,2009-12-08 09:19:00,732,0.0068306010928961,1,0.5916857
14137,696,1,332.7,332.7,2010-01-13 12:30:00,696,0.0014367816091954,1,0.9987909
14138,2,2,965.88,482.94,2011-10-07 09:38:00,64,0.03125,0,0.0016556839
14139,46,4,1086.8,271.7,2010-06-15 09:17:00,543,0.007366482504604,0,0.5898
14140,4,2,935.05,467.525,2011-11-08 11:20:00,32,0.0625,0,0.0010496111
14141,3,4,915.13,228.7825,2011-08-26 14:40:00,105,0.0380952380952381,0,0.0082365535
14142,373,2,671.34,335.67,2010-03-03 15:13:00,646,0.0030959752321981,1,0.8960016
14143,134,1,115.8,115.8,2011-07-29 09:48:00,134,0.0074626865671641,1,0.9973144
14144,486,1,30.6,30.6,2010-08-10 15:17:00,486,0.0020576131687242,1,0.99907196
14145,47,7,7600.05,1085.7214285714283,2010-04-08 09:47:00,611,0.011456628477905,0,0.3266333
14146,9,12,9450.3,787.525,2010-01-13 16:04:00,695,0.0172661870503597,0,0.22677493
14147,78,9,2590.2,287.79999999999995,2010-03-09 13:43:00,640,0.0140625,0,0.18443927
14148,234,2,466.29,233.145,2010-10-21 14:08:00,414,0.0048309178743961,1,0.7014001
14149,221,1,446.62,446.62,2011-05-03 09:44:00,221,0.004524886877828,1,0.9981431
14150,36,2,658.64,329.32,2010-12-15 10:04:00,360,0.0055555555555555,0,0.5508617
14151,673,2,679.45,339.725,2009-12-23 10:54:00,717,0.00278940027894,1,0.92934775
14152,75,7,1997.34,285.3342857142857,2010-02-18 13:57:00,659,0.0106221547799696,0,0.51687425
14153,483,1,233.4,233.4,2010-08-13 14:35:00,483,0.0020703933747412,1,0.9991529
14154,239,8,6460.7,807.5875,2010-01-13 12:47:00,696,0.0114942528735632,1,0.37166932
14155,266,1,118.75,118.75,2011-03-18 14:13:00,266,0.0037593984962406,1,0.9987816
14156,10,156,313437.62,2009.215512820513,2009-12-01 12:30:00,739,0.2110960757780784,0,0.015441137
14157,20,5,978.69,195.738,2010-03-03 16:49:00,646,0.0077399380804953,0,0.56446236
14158,40,1,507.66,507.66,2011-10-30 15:08:00,40,0.025,0,0.002380238
14159,20,20,7860.8,393.04,2009-12-03 12:31:00,737,0.0271370420624151,0,0.09488768
14160,610,7,8421.47,1203.0671428571427,2010-01-10 12:06:00,699,0.0100143061516452,1,0.56245
14161,216,7,2996.93,428.1328571428571,2009-12-13 11:46:00,727,0.0096286107290233,1,0.38501683
14162,174,2,289.36,144.68,2011-02-20 12:32:00,293,0.0068259385665529,1,0.55412275
14163,87,5,2594.62,518.924,2010-09-03 17:15:00,462,0.0108225108225108,0,0.3135341
14164,71,2,1631.77,815.885,2011-09-20 12:18:00,81,0.0246913580246913,0,0.0018082443
14165,276,1,120.44,120.44,2011-03-09 12:39:00,276,0.0036231884057971,1,0.9986694
14166,505,2,251.15,125.575,2010-03-23 15:10:00,626,0.0031948881789137,1,0.9415759
14167,39,8,1274.29,159.28625,2010-01-27 16:07:00,681,0.0117474302496328,0,0.48874164
14168,421,2,370.45,185.225,2010-05-24 12:28:00,565,0.0035398230088495,1,0.8888261
14169,431,2,621.51,310.755,2010-09-21 13:39:00,444,0.0045045045045045,1,0.6446596
14170,375,3,570.18,190.06,2010-11-09 14:06:00,395,0.0075949367088607,1,0.4692077
14171,98,2,498.79,249.395,2009-12-09 13:50:00,730,0.0027397260273972,1,0.82458085
14172,605,3,369.02,123.00666666666666,2010-03-07 10:58:00,643,0.0046656298600311,1,0.72620416
14173,11,6,586.0,97.66666666666669,2009-12-09 12:46:00,731,0.0082079343365253,0,0.6577661
14174,33,1,134.46,134.46,2011-11-06 13:17:00,33,0.0303030303030303,0,0.002705008
14175,60,8,7678.88,959.86,2010-03-22 10:43:00,628,0.0127388535031847,0,0.207901
14176,297,5,756.46,151.292,2010-11-23 13:21:00,381,0.0131233595800524,1,0.35684615
14177,86,13,2209.69,169.97615384615386,2010-02-26 11:59:00,652,0.0199386503067484,0,0.23693046
14178,9,7,1600.26,228.60857142857145,2011-06-10 12:51:00,182,0.0384615384615384,0,0.030657012
14179,41,2,701.57,350.785,2011-10-18 14:00:00,52,0.0384615384615384,0,0.0011041863
14180,11,33,6117.5,185.37878787878788,2010-06-09 14:56:00,548,0.0602189781021897,0,0.061107166
14181,411,2,308.35,154.175,2010-05-26 12:32:00,563,0.0035523978685612,1,0.9001842
14182,444,4,678.77,169.6925,2010-04-22 15:36:00,596,0.0067114093959731,1,0.60791147
14183,411,2,278.34000000000003,139.17000000000002,2010-08-15 15:36:00,481,0.0041580041580041,1,0.7875801
14184,67,1,452.89,452.89,2011-10-04 12:43:00,67,0.0149253731343283,0,0.0038333992
14185,331,1,197.65,197.65,2011-01-12 13:52:00,331,0.0030211480362537,1,0.99905294
14186,427,5,1550.63,310.12600000000003,2010-03-05 11:17:00,645,0.0077519379844961,1,0.570848
14187,474,1,123.5,123.5,2010-08-23 12:06:00,474,0.0021097046413502,1,0.9993393
14188,31,6,2054.36,342.3933333333334,2011-02-02 13:46:00,310,0.0193548387096774,0,0.095714875
14189,2,16,5503.150000000001,343.94687500000003,2010-11-16 09:28:00,389,0.0411311053984575,0,0.025852062
14190,666,1,79.9,79.9,2010-02-11 14:27:00,666,0.0015015015015015,1,0.9991823
14191,2,15,4817.66,321.1773333333333,2009-12-11 10:48:00,729,0.0205761316872428,0,0.112442754
14192,388,1,293.74,293.74,2010-11-16 17:44:00,388,0.0025773195876288,1,0.9993358
14193,68,3,1210.19,403.3966666666667,2010-11-08 12:31:00,397,0.0075566750629722,0,0.26527542
14194,5,36,18670.59,518.6275,2010-01-06 12:16:00,703,0.0512091038406827,0,0.114922844
14195,202,6,2615.6,435.9333333333333,2010-03-15 17:12:00,634,0.0094637223974763,1,0.3532362
14196,107,1,335.52,335.52,2011-08-25 10:25:00,107,0.0093457943925233,1,0.97122556
14197,411,1,390.05,390.05,2010-10-25 10:01:00,411,0.0024330900243309,1,0.99913293
14198,18,9,1569.73,174.41444444444446,2010-01-05 10:07:00,704,0.0127840909090909,0,0.35412908
14199,218,4,1091.7,272.925,2010-06-27 12:13:00,531,0.007532956685499,1,0.5898
14200,617,1,379.2,379.2,2010-04-01 13:01:00,617,0.0016207455429497,1,0.99912554
14201,60,10,1193.54,119.354,2010-04-30 13:00:00,588,0.0170068027210884,0,0.40514216
14202,381,3,847.76,282.58666666666664,2010-03-25 10:36:00,625,0.0048,1,0.71177036
14203,397,1,339.34,339.34,2010-11-07 13:35:00,397,0.0025188916876574,1,0.99941516
14204,2,4,1024.83,256.2075,2009-12-02 13:26:00,737,0.005427408412483,0,0.6189617
14205,17,9,2414.2,268.2444444444444,2010-03-07 12:20:00,643,0.0139968895800933,0,0.21504469
14206,239,3,1185.01,395.0033333333333,2010-11-02 11:37:00,403,0.0074441687344913,1,0.26527542
14207,688,1,157.8,157.8,2010-01-21 09:33:00,688,0.001453488372093,1,0.9990582
14208,95,2,567.05,283.525,2010-06-06 13:11:00,551,0.0036297640653357,1,0.89898103
14209,11,15,4993.27,332.8846666666667,2010-01-22 10:28:00,687,0.0218340611353711,0,0.1216314
14210,106,16,5556.570000000001,347.28562500000004,2010-01-06 10:17:00,703,0.0227596017069701,1,0.11118788
14211,53,18,4402.29,244.57166666666663,2009-12-09 12:48:00,731,0.0246238030095759,0,0.09265146
14212,90,2,2190.14,1095.07,2010-09-20 11:48:00,446,0.0044843049327354,0,0.5402005
14213,405,1,1192.2,1192.2,2010-10-31 10:37:00,405,0.0024691358024691,1,0.99858475
14214,31,5,1004.38,200.876,2011-03-07 12:26:00,278,0.0179856115107913,0,0.08514836
14215,12,9,3250.33,361.1477777777778,2009-12-08 09:35:00,732,0.0122950819672131,0,0.26538777
14216,3,5,2150.04,430.008,2010-10-21 15:07:00,414,0.0120772946859903,0,0.1787631
14217,2,23,3298.59,143.41695652173914,2010-06-30 12:54:00,527,0.0436432637571157,0,0.13517988
14218,43,1,169.48000000000002,169.48000000000002,2011-10-28 10:00:00,43,0.0232558139534883,0,0.00353089
14219,4,3,633.83,211.27666666666667,2010-08-03 14:42:00,493,0.0060851926977687,0,0.74351877
14220,247,4,1515.0,378.75,2010-05-19 13:26:00,569,0.0070298769771528,1,0.60554606
14221,42,17,6517.49,383.3817647058824,2010-04-06 14:10:00,612,0.0277777777777777,0,0.0824338
14222,177,1,683.17,683.17,2011-06-15 16:42:00,177,0.0056497175141242,1,0.994572
14223,92,3,991.13,330.37666666666667,2011-03-20 16:02:00,264,0.0113636363636363,1,0.29574284
14224,110,9,1841.71,204.63444444444443,2010-06-13 13:46:00,544,0.0165441176470588,1,0.2507434
14225,435,4,2031.07,507.7675,2010-01-12 15:02:00,696,0.0057471264367816,1,0.7857296
14226,29,6,2985.13,497.5216666666667,2010-09-24 14:32:00,441,0.0136054421768707,0,0.16205129
14227,26,15,6368.71,424.5806666666667,2010-02-08 09:38:00,670,0.0223880597014925,0,0.09748288
14228,438,3,745.5,248.5,2010-06-11 12:29:00,547,0.0054844606946983,1,0.7278245
14229,52,7,2594.04,370.57714285714286,2010-08-25 11:47:00,472,0.0148305084745762,0,0.1602733
14230,436,3,979.8,326.6,2010-06-09 13:56:00,548,0.0054744525547445,1,0.71066314
14231,184,4,1235.62,308.90500000000003,2010-09-15 09:52:00,451,0.0088691796008869,1,0.44121122
14232,43,5,2048.07,409.614,2011-03-20 12:44:00,265,0.0188679245283018,0,0.116735846
14233,49,7,2904.27,414.8957142857143,2010-03-05 16:35:00,644,0.0108695652173913,0,0.32242492
14234,22,4,754.12,188.53,2011-10-13 13:58:00,57,0.0701754385964912,0,0.0006698712
14235,75,9,4717.99,524.2211111111111,2010-03-30 13:36:00,619,0.0145395799676898,0,0.20199555
14236,81,5,1555.34,311.068,2010-07-22 14:27:00,505,0.0099009900990099,0,0.4399556
14237,373,2,471.14,235.57,2010-04-28 10:04:00,591,0.0033840947546531,1,0.86582404
14238,326,3,434.23,144.74333333333334,2009-12-05 10:58:00,735,0.0040816326530612,1,0.81470466
14239,43,21,4263.17,203.00809523809525,2009-12-05 12:36:00,735,0.0285714285714285,0,0.08495042
14240,30,3,1247.49,415.83,2010-10-12 12:48:00,424,0.0070754716981132,0,0.30249226
14241,184,2,333.7,166.85,2010-01-12 15:11:00,696,0.0028735632183908,1,0.9363687
14242,235,2,280.55,140.275,2011-01-18 08:53:00,326,0.0061349693251533,1,0.6894687
14243,9,17,7217.75,424.5735294117647,2010-08-20 13:41:00,476,0.0357142857142857,0,0.026253594
14244,661,1,366.42,366.42,2010-02-17 11:40:00,661,0.0015128593040847,1,0.99891484
14245,220,2,1693.45,846.725,2011-03-21 10:41:00,264,0.0075757575757575,1,0.6493005
14246,111,3,1474.06,491.3533333333333,2011-04-08 08:25:00,246,0.0121951219512195,1,0.49347365
14247,278,5,753.56,150.712,2010-06-06 15:07:00,551,0.0090744101633393,1,0.62717324
14248,318,3,1032.95,344.31666666666666,2010-07-12 14:27:00,515,0.0058252427184466,1,0.703623
14249,411,12,5400.461,450.0384166666667,2010-01-29 14:21:00,679,0.0176730486008836,1,0.21195889
14250,7,3,1904.05,634.6833333333333,2011-09-11 13:44:00,89,0.0337078651685393,0,0.0022594656
14251,2,5,2879.7000000000003,575.94,2011-10-13 12:46:00,58,0.0862068965517241,0,0.0011955537
14252,381,1,350.99,350.99,2010-11-23 13:36:00,381,0.0026246719160104,1,0.99932957
14253,493,2,363.4,181.7,2010-03-26 15:08:00,623,0.0032102728731942,1,0.85709566
14254,433,1,601.03,601.03,2010-10-03 11:52:00,433,0.0023094688221709,1,0.9986694
14255,546,1,1000.63,1000.63,2010-06-11 15:54:00,546,0.0018315018315018,1,0.9988814
14256,260,5,2460.79,492.158,2010-01-14 10:35:00,695,0.0071942446043165,1,0.6373492
14257,64,9,5954.45,661.6055555555555,2010-03-01 15:36:00,648,0.0138888888888888,0,0.21077274
14258,9,25,32051.34,1282.0536,2009-12-04 08:36:00,736,0.0339673913043478,0,0.05182925
14259,142,1,120.0,120.0,2011-07-21 10:44:00,142,0.0070422535211267,1,0.9973053
14260,471,3,824.28,274.76,2010-06-09 11:23:00,549,0.0054644808743169,1,0.7125037
14261,51,2,1163.45,581.725,2011-09-22 10:47:00,79,0.0253164556962025,0,0.0012925189
14262,8,8,2618.23,327.27875,2011-04-13 12:23:00,241,0.0331950207468879,0,0.032470312
14263,423,1,322.93,322.93,2010-10-12 14:09:00,423,0.0023640661938534,1,0.9992386
14264,155,6,1517.36,252.89333333333332,2010-04-07 13:21:00,611,0.0098199672667757,1,0.5096778
14265,109,4,1373.35,343.3375,2010-04-06 14:39:00,612,0.0065359477124183,1,0.5672967
14266,428,1,40.56,40.56,2010-10-07 13:32:00,428,0.0023364485981308,1,0.99907196
14267,163,3,1516.24,505.41333333333336,2011-03-24 11:38:00,261,0.0114942528735632,1,0.50014955
14268,471,1,354.85,354.85,2010-08-26 10:45:00,471,0.0021231422505307,1,0.99912125
14269,439,1,295.73,295.73,2010-09-26 12:53:00,439,0.0022779043280182,1,0.9990688
14270,332,1,492.65,492.65,2011-01-12 09:33:00,332,0.003012048192771,1,0.9990646
14271,226,2,214.18,107.09,2010-10-26 17:01:00,409,0.0048899755501222,1,0.7918284
14272,74,4,920.81,230.2025,2010-05-06 14:01:00,582,0.0068728522336769,0,0.59421283
14273,51,4,559.97,139.9925,2011-04-11 13:24:00,242,0.0165289256198347,0,0.27638763
14274,686,1,256.6,256.6,2010-01-22 12:51:00,686,0.0014577259475218,1,0.9987909
14275,396,6,1189.38,198.23,2010-04-11 12:32:00,608,0.0098684210526315,1,0.5096778
14276,99,7,2102.68,300.3828571428571,2010-02-17 13:10:00,660,0.0106060606060606,1,0.5924048
14277,15,9,17197.61,1910.845555555556,2009-12-13 15:43:00,726,0.012396694214876,0,0.22433189
14278,410,1,205.83,205.83,2010-10-26 12:07:00,410,0.0024390243902439,1,0.99940085
14279,521,2,191.86,95.93,2010-01-27 16:34:00,681,0.0029368575624082,1,0.9841472
14280,197,1,134.04,134.04,2011-05-27 10:37:00,197,0.0050761421319796,1,0.9982836
14281,408,1,245.15,245.15,2010-10-27 14:45:00,408,0.0024509803921568,1,0.9993436
14282,3,25,7250.76,290.0304,2010-02-15 11:22:00,663,0.0377073906485671,0,0.038603835
14283,463,4,628.44,157.11,2010-05-19 12:22:00,570,0.0070175438596491,1,0.6122614
14284,31,3,1299.65,433.2166666666667,2010-02-24 12:06:00,654,0.0045871559633027,0,0.7126445
14285,21,8,3284.42,410.5525,2009-12-08 14:13:00,731,0.0109439124487004,0,0.33278874
14286,24,7,8479.76,1211.3942857142858,2009-12-04 08:40:00,736,0.0095108695652173,0,0.36639002
14287,8,3,176.63,58.876666666666665,2011-05-25 11:41:00,199,0.0150753768844221,0,0.5219712
14288,213,1,426.6,426.6,2011-05-10 13:22:00,213,0.0046948356807511,1,0.9981431
14289,9,6,911.26,151.8766666666667,2011-02-23 12:33:00,290,0.0206896551724137,0,0.115293
14290,11,8,4516.56,564.57,2009-12-08 11:44:00,732,0.0109289617486338,0,0.36208716
14291,2,23,7904.1,343.6565217391304,2009-12-09 10:46:00,731,0.0314637482900136,0,0.04733507
14292,8,16,9226.25,576.640625,2010-03-19 11:10:00,631,0.0253565768621236,0,0.11521296
14293,3,9,2903.01,322.5566666666667,2009-12-10 10:57:00,730,0.0123287671232876,0,0.21105732
14294,407,1,375.34,375.34,2010-10-28 16:25:00,407,0.0024570024570024,1,0.99913293
14295,40,5,2362.91,472.582,2009-12-08 09:49:00,732,0.0068306010928961,0,0.59585214
14296,421,2,456.4,228.2,2010-05-14 14:34:00,574,0.0034843205574912,1,0.8558817
14297,18,4,1305.33,326.3325,2011-03-10 08:31:00,275,0.0145454545454545,0,0.21466047
14298,8,82,91194.49,1112.1279268292683,2009-12-11 13:49:00,728,0.1126373626373626,0,0.012774675
14299,8,27,14070.25,521.1203703703703,2009-12-02 10:58:00,738,0.0365853658536585,0,0.0544048
14300,19,1,43.2,43.2,2011-11-21 08:57:00,19,0.0526315789473684,0,0.004540783
14301,117,4,1992.18,498.045,2010-02-11 13:07:00,666,0.006006006006006,1,0.75994766
14302,431,3,742.9000000000001,247.63333333333333,2009-12-02 08:16:00,738,0.0040650406504065,1,0.8244924
14303,407,2,277.94,138.97,2010-10-01 10:31:00,435,0.0045977011494252,1,0.66953284
14304,223,3,1725.01,575.0033333333333,2010-05-18 10:50:00,571,0.0052539404553415,1,0.7329031
14305,71,3,1858.96,619.6533333333333,2011-07-27 14:14:00,135,0.0222222222222222,0,0.04153359
14306,51,6,3151.4,525.2333333333333,2010-01-31 13:42:00,677,0.0088626292466765,0,0.54448307
14307,89,10,4287.92,428.792,2009-12-07 13:06:00,732,0.0136612021857923,0,0.20256463
14308,549,2,1147.02,573.51,2010-06-08 16:39:00,549,0.0036429872495446,1,0.8957598
14309,8,11,3780.81,343.71,2010-06-07 10:24:00,551,0.0199637023593466,0,0.106572196
14310,433,1,492.1,492.1,2010-10-03 12:34:00,433,0.0023094688221709,1,0.99914527
14311,243,2,516.45,258.225,2010-05-21 10:28:00,568,0.0035211267605633,1,0.869757
14312,47,11,3090.29,280.93545454545455,2010-07-23 15:05:00,504,0.0218253968253968,0,0.088567056
14314,107,2,229.8,114.9,2010-10-05 08:00:00,431,0.0046403712296983,1,0.70745367
14315,45,8,3197.82,399.7275,2010-03-15 12:49:00,635,0.0125984251968503,0,0.22131746
14316,422,5,1370.34,274.068,2010-03-19 15:18:00,630,0.0079365079365079,1,0.570848
14317,65,1,508.58,508.58,2011-10-06 10:44:00,65,0.0153846153846153,0,0.0031172067
14318,460,1,158.02,158.02,2010-09-05 15:32:00,460,0.0021739130434782,1,0.9993259
14319,424,1,494.85,494.85,2010-10-11 13:38:00,424,0.0023584905660377,1,0.99912125
14320,207,5,1346.75,269.35,2010-01-21 11:44:00,688,0.0072674418604651,1,0.6204574
14321,11,7,2218.06,316.86571428571426,2010-08-23 12:56:00,473,0.014799154334038,0,0.26351133
14322,429,4,474.1,118.525,2010-02-18 08:49:00,660,0.006060606060606,1,0.7430906
14323,115,2,605.0600000000001,302.53000000000003,2011-04-15 11:44:00,239,0.00836820083682,1,0.69958925
14324,410,2,701.61,350.805,2010-01-15 13:31:00,693,0.0028860028860028,1,0.9404698
14325,570,1,245.48,245.48,2010-05-19 09:20:00,570,0.0017543859649122,1,0.9992073
